Current_time,Latest_data_timestamp
1214878.887843600,1214878.831490807
1214878.892798600,1214878.848178333
1214878.896827000,1214878.848178333
1214878.900937500,1214878.848178333
1214878.905029300,1214878.848178333
1214878.909021500,1214878.864891068
1214878.913996000,1214878.864891068
1214878.917595200,1214878.864891068
1214878.921589400,1214878.864891068
1214878.925583800,1214878.881585558
1214878.930551400,1214878.881585558
1214878.933915200,1214878.881585558
1214878.938582700,1214878.881585558
1214878.942495300,1214878.881585558
1214878.946531800,1214878.898280049
1214878.950517500,1214878.898280049
1214878.955091100,1214878.898280049
1214878.959100100,1214878.914974540
1214878.963082000,1214878.914974540
1214878.967984200,1214878.914974540
1214878.971514800,1214878.914974540
1214878.975225700,1214878.931669031
1214878.980857400,1214878.931669031
1214878.983493700,1214878.931669031
1214878.988474000,1214878.931669031
1214878.992235100,1214878.948363522
1214878.997581700,1214878.948363522
1214879.000153200,1214878.948363522
1214879.005119600,1214878.965058012
1214879.009435600,1214878.965058012
1214879.013287700,1214878.965058012
1214879.016815300,1214878.965058012
1214879.024902000,1214878.981752503
1214879.029917300,1214878.981752503
1214879.034907600,1214878.981752503
1214879.038954700,1214878.998446994
1214879.042739300,1214878.998446994
1214879.046403800,1214878.998446994
1214879.051379600,1214878.998446994
1214879.055333700,1214879.015141485
1214879.059326400,1214879.015141485
1214879.063331000,1214879.015141485
1214879.067318700,1214879.015141485
1214879.071296600,1214879.031835976
1214879.076310200,1214879.031835976
1214879.080304900,1214879.031835976
1214879.084266900,1214879.031835976
1214879.088243600,1214879.048530466
1214879.093228200,1214879.048530466
1214879.097215500,1214879.048530466
1214879.101218200,1214879.048530466
1214879.105196400,1214879.065224957
1214879.109192300,1214879.065224957
1214879.113243100,1214879.065224957
1214879.117837700,1214879.081919448
1214879.121735600,1214879.081919448
1214879.125727900,1214879.081919448
1214879.130730900,1214879.081919448
1214879.134706100,1214879.098613939
1214879.138662900,1214879.098613939
1214879.142638800,1214879.098613939
1214879.146690800,1214879.098613939
1214879.150831700,1214879.115308430
1214879.154602200,1214879.115308430
1214879.159584000,1214879.115308430
1214879.163589200,1214879.115308430
1214879.167582800,1214879.132002920
1214879.171596600,1214879.132002920
1214879.175563000,1214879.132002920
1214879.180537100,1214879.132002920
1214879.184529500,1214879.148697411
1214879.188519100,1214879.148697411
1214879.192501300,1214879.148697411
1214879.196494600,1214879.148697411
1214879.200490300,1214879.165391902
1214879.205479400,1214879.165391902
1214879.209477800,1214879.165391902
1214879.213455300,1214879.182086393
1214879.216985900,1214879.182086393
1214879.221968600,1214879.182086393
1214879.225948700,1214879.182086393
1214879.229922900,1214879.198780884
1214879.233916000,1214879.198780884
1214879.238903600,1214879.198780884
1214879.242895100,1214879.198780884
1214879.246905900,1214879.215475374
1214879.250866600,1214879.215475374
1214879.254858600,1214879.215475374
1214879.259847300,1214879.215475374
1214879.263824600,1214879.232169865
1214879.267824800,1214879.232169865
1214879.271843200,1214879.232169865
1214879.275829700,1214879.232169865
1214879.279820300,1214879.232169865
1214879.284817600,1214879.232169865
1214879.288816300,1214879.232169865
1214879.292774200,1214879.232169865
1214879.296783300,1214879.248864356
1214879.300740500,1214879.248864356
1214879.305740900,1214879.248864356
1214879.308713300,1214879.248864356
1214879.313695600,1214879.265452357
1214879.317227500,1214879.265452357
1214879.322181900,1214879.265452357
1214879.326176400,1214879.282139884
1214879.330164800,1214879.282139884
1214879.334151800,1214879.282139884
1214879.338109200,1214879.282139884
1214879.343139300,1214879.298827410
1214879.347125900,1214879.298827410
1214879.351107100,1214879.298827410
1214879.355104500,1214879.298827410
1214879.359059600,1214879.315514936
1214879.363076200,1214879.315514936
1214879.368064600,1214879.315514936
1214879.372115200,1214879.315514936
1214879.376050100,1214879.332202462
1214879.380033200,1214879.332202462
1214879.384012200,1214879.332202462
1214879.388001300,1214879.332202462
1214879.392996900,1214879.348889988
1214879.396987900,1214879.348889988
1214879.401033900,1214879.348889988
1214879.405147800,1214879.365577514
1214879.408984900,1214879.365577514
1214879.413958100,1214879.365577514
1214879.417508200,1214879.365577514
1214879.421508100,1214879.382265040
1214879.426483600,1214879.382265040
1214879.430473000,1214879.382265040
1214879.434462800,1214879.382265040
1214879.438452100,1214879.398952567
1214879.442441600,1214879.398952567
1214879.446394000,1214879.398952567
1214879.451405100,1214879.398952567
1214879.455416100,1214879.415640093
1214879.459403400,1214879.415640093
1214879.463419800,1214879.415640093
1214879.467354500,1214879.415640093
1214879.471399700,1214879.432327619
1214879.476366200,1214879.432327619
1214879.480336100,1214879.432327619
1214879.484336500,1214879.432327619
1214879.488402900,1214879.449015145
1214879.492347800,1214879.449015145
1214879.497350400,1214879.449015145
1214879.504638800,1214879.465702671
1214879.509301400,1214879.465702671
1214879.514285600,1214879.465702671
1214879.517833500,1214879.482390197
1214879.522854500,1214879.482390197
1214879.526863700,1214879.482390197
1214879.530832600,1214879.482390197
1214879.534818500,1214879.499077723
1214879.538811500,1214879.499077723
1214879.543752900,1214879.499077723
1214879.547777800,1214879.499077723
1214879.551898500,1214879.515765249
1214879.555763700,1214879.515765249
1214879.559755200,1214879.515765249
1214879.563749400,1214879.515765249
1214879.568721700,1214879.532452776
1214879.572719000,1214879.532452776
1214879.576693300,1214879.532452776
1214879.580663000,1214879.532452776
1214879.584688100,1214879.549140302
1214879.589677700,1214879.549140302
1214879.593622300,1214879.549140302
1214879.597627000,1214879.565827828
1214879.601609200,1214879.565827828
1214879.605598700,1214879.565827828
1214879.609590300,1214879.565827828
1214879.614570400,1214879.582515354
1214879.618076300,1214879.582515354
1214879.622103300,1214879.582515354
1214879.627053300,1214879.582515354
1214879.631224200,1214879.599202880
1214879.634755300,1214879.599202880
1214879.638598900,1214879.599202880
1214879.643623700,1214879.599202880
1214879.647108500,1214879.615890406
1214879.651616500,1214879.615890406
1214879.655951600,1214879.615890406
1214879.659442100,1214879.615890406
1214879.663815700,1214879.615890406
1214879.667698700,1214879.615890406
1214879.672720500,1214879.615890406
1214879.676799100,1214879.632577932
1214879.680462900,1214879.632577932
1214879.684878700,1214879.632577932
1214879.688874300,1214879.632577932
1214879.692871700,1214879.632577932
1214879.697308600,1214879.649247947
1214879.700758200,1214879.649247947
1214879.705698800,1214879.649247947
1214879.709908800,1214879.665928514
1214879.713450100,1214879.665928514
1214879.718219900,1214879.665928514
1214879.722220400,1214879.665928514
1214879.726543100,1214879.682609081
1214879.730921200,1214879.682609081
1214879.735158400,1214879.682609081
1214879.739096200,1214879.682609081
1214879.743121700,1214879.699289648
1214879.747375300,1214879.699289648
1214879.751106200,1214879.699289648
1214879.756158000,1214879.699289648
1214879.760390600,1214879.715970215
1214879.764372400,1214879.715970215
1214879.768231700,1214879.715970215
1214879.772283800,1214879.715970215
1214879.776013600,1214879.732650782
1214879.781253800,1214879.732650782
1214879.785265400,1214879.732650782
1214879.789270000,1214879.732650782
1214879.793161200,1214879.749331349
1214879.797105600,1214879.749331349
1214879.802158000,1214879.749331349
1214879.806073700,1214879.766011916
1214879.809466600,1214879.766011916
1214879.813965400,1214879.766011916
1214879.818891400,1214879.766011916
1214879.821542600,1214879.766011916
1214879.826858900,1214879.782692483
1214879.830606700,1214879.782692483
1214879.834578400,1214879.782692483
1214879.839976700,1214879.799373050
1214879.842568400,1214879.799373050
1214879.847575900,1214879.799373050
1214879.851561600,1214879.799373050
1214879.855567000,1214879.816053618
1214879.859530900,1214879.816053618
1214879.864473300,1214879.816053618
1214879.868481700,1214879.816053618
1214879.871876100,1214879.832734185
1214879.876615900,1214879.832734185
1214879.880653400,1214879.832734185
1214879.884625300,1214879.832734185
1214879.889956500,1214879.849414752
1214879.892599400,1214879.849414752
1214879.897595200,1214879.849414752
1214879.901536200,1214879.866095319
1214879.905535400,1214879.866095319
1214879.909365200,1214879.866095319
1214879.914380600,1214879.866095319
1214879.917847700,1214879.882775886
1214879.922322200,1214879.882775886
1214879.926201600,1214879.882775886
1214879.931126800,1214879.882775886
1214879.935441600,1214879.899456453
1214879.938997100,1214879.899456453
1214879.942908900,1214879.899456453
1214879.947895000,1214879.899456453
1214879.951872600,1214879.916137020
1214879.955609200,1214879.916137020
1214879.959228800,1214879.916137020
1214879.964200700,1214879.916137020
1214879.968565100,1214879.932817587
1214879.972938200,1214879.932817587
1214879.977124800,1214879.932817587
1214879.981063000,1214879.932817587
1214879.984388800,1214879.949498154
1214879.989134300,1214879.949498154
1214879.993274700,1214879.949498154
1214879.997241800,1214879.949498154
1214880.000595000,1214879.966178721
1214880.005195000,1214879.966178721
1214880.010172200,1214879.966178721
1214880.014435800,1214879.982859288
1214880.017152800,1214879.982859288
1214880.021652100,1214879.982859288
1214880.026680100,1214879.982859288
1214880.030656800,1214879.999539855
1214880.034661700,1214879.999539855
1214880.039656000,1214879.999539855
1214880.043633900,1214879.999539855
1214880.047619400,1214880.016220422
1214880.051611200,1214880.016220422
1214880.055592800,1214880.016220422
1214880.059588600,1214880.016220422
1214880.064591100,1214880.016220422
1214880.068570600,1214880.016220422
1214880.072569600,1214880.016220422
1214880.076561500,1214880.016220422
1214880.080541900,1214880.032900989
1214880.084529900,1214880.032900989
1214880.089516400,1214880.032900989
1214880.093933100,1214880.049470125
1214880.096497900,1214880.049470125
1214880.101477400,1214880.049470125
1214880.105473900,1214880.049470125
1214880.109487000,1214880.066143739
1214880.114444100,1214880.066143739
1214880.118994300,1214880.066143739
1214880.122057600,1214880.066143739
1214880.125967800,1214880.066143739
1214880.130997000,1214880.082817353
1214880.134986900,1214880.082817353
1214880.138982800,1214880.082817353
1214880.142964800,1214880.099490967
1214880.147952700,1214880.099490967
1214880.151933500,1214880.099490967
1214880.155889000,1214880.099490967
1214880.159916200,1214880.116164581
1214880.163907500,1214880.116164581
1214880.167917700,1214880.116164581
1214880.171889600,1214880.116164581
1214880.176880800,1214880.132838195
1214880.180865800,1214880.132838195
1214880.184844600,1214880.132838195
1214880.188877700,1214880.132838195
1214880.192838500,1214880.149511809
1214880.197811300,1214880.149511809
1214880.201816500,1214880.149511809
1214880.205780300,1214880.166185423
1214880.209789200,1214880.166185423
1214880.213776100,1214880.166185423
1214880.217718000,1214880.166185423
1214880.222243900,1214880.166185423
1214880.226208800,1214880.182859037
1214880.231212700,1214880.182859037
1214880.235197800,1214880.182859037
1214880.239192400,1214880.199532651
1214880.243174400,1214880.199532651
1214880.247160800,1214880.199532651
1214880.251159600,1214880.199532651
1214880.256130000,1214880.216206265
1214880.260121100,1214880.216206265
1214880.264105900,1214880.216206265
1214880.268132000,1214880.216206265
1214880.272086200,1214880.232879879
1214880.277082400,1214880.232879879
1214880.281064300,1214880.232879879
1214880.285035700,1214880.232879879
1214880.289051600,1214880.249553493
1214880.293039100,1214880.249553493
1214880.297030900,1214880.249553493
1214880.302006900,1214880.266227107
1214880.306000200,1214880.266227107
1214880.309985600,1214880.266227107
1214880.313979400,1214880.266227107
1214880.317966800,1214880.282900722
1214880.321468300,1214880.282900722
1214880.326452000,1214880.282900722
1214880.330442000,1214880.282900722
1214880.334485400,1214880.299574336
1214880.339483600,1214880.299574336
1214880.343454900,1214880.299574336
1214880.347437400,1214880.299574336
1214880.351433000,1214880.316247950
1214880.355420200,1214880.316247950
1214880.360409000,1214880.316247950
1214880.364381900,1214880.316247950
1214880.368378500,1214880.332921564
1214880.372367700,1214880.332921564
1214880.376315500,1214880.332921564
1214880.380314800,1214880.332921564
1214880.385340400,1214880.349595178
1214880.389335200,1214880.349595178
1214880.393341900,1214880.349595178
1214880.397314300,1214880.366268792
1214880.401297500,1214880.366268792
1214880.405292500,1214880.366268792
1214880.410278900,1214880.366268792
1214880.414255000,1214880.382942406
1214880.418243900,1214880.382942406
1214880.421830100,1214880.382942406
1214880.426816700,1214880.382942406
1214880.430808100,1214880.399616020
1214880.434791800,1214880.399616020
1214880.438780400,1214880.399616020
1214880.442761100,1214880.399616020
1214880.447745600,1214880.399616020
1214880.451738400,1214880.399616020
1214880.461152200,1214880.399616020
1214880.465701300,1214880.416289634
1214880.470722300,1214880.416289634
1214880.474633200,1214880.416289634
1214880.478636500,1214880.432976298
1214880.483613100,1214880.432976298
1214880.487633400,1214880.432976298
1214880.491640700,1214880.432976298
1214880.495582200,1214880.449656865
1214880.499570800,1214880.449656865
1214880.503624900,1214880.449656865
1214880.508611100,1214880.449656865
1214880.512741400,1214880.466337432
1214880.516266600,1214880.466337432
1214880.519951000,1214880.466337432
1214880.524934700,1214880.466337432
1214880.528923800,1214880.483017999
1214880.532911800,1214880.483017999
1214880.536869300,1214880.483017999
1214880.541894700,1214880.499698567
1214880.545582000,1214880.499698567
1214880.549766200,1214880.499698567
1214880.553632900,1214880.499698567
1214880.557588700,1214880.499698567
1214880.562734900,1214880.516379134
1214880.566070000,1214880.516379134
1214880.571097400,1214880.516379134
1214880.575074500,1214880.533059701
1214880.579066400,1214880.533059701
1214880.583063300,1214880.533059701
1214880.587046700,1214880.533059701
1214880.590544600,1214880.549740268
1214880.595200800,1214880.549740268
1214880.599504600,1214880.549740268
1214880.604554700,1214880.566420835
1214880.607909600,1214880.566420835
1214880.612370000,1214880.566420835
1214880.616204200,1214880.566420835
1214880.620836300,1214880.583101402
1214880.625127900,1214880.583101402
1214880.628631400,1214880.583101402
1214880.633501100,1214880.583101402
1214880.637696100,1214880.599781969
1214880.641723400,1214880.599781969
1214880.645479100,1214880.599781969
1214880.649534600,1214880.599781969
1214880.653448700,1214880.599781969
1214880.658676900,1214880.616462536
1214880.662498800,1214880.616462536
1214880.666476900,1214880.616462536
1214880.670437700,1214880.633143103
1214880.673934300,1214880.633143103
1214880.679077500,1214880.633143103
1214880.683042000,1214880.633143103
1214880.687374500,1214880.649823670
1214880.691111900,1214880.649823670
1214880.696097500,1214880.649823670
1214880.700078700,1214880.649823670
1214880.704514600,1214880.666504237
1214880.709260400,1214880.666504237
1214880.711862600,1214880.666504237
1214880.716817500,1214880.683184804
1214880.720521700,1214880.683184804
1214880.724307100,1214880.683184804
1214880.728690700,1214880.683184804
1214880.732637700,1214880.699865371
1214880.737800100,1214880.699865371
1214880.741799300,1214880.699865371
1214880.745446500,1214880.699865371
1214880.749417700,1214880.716545938
1214880.753926000,1214880.716545938
1214880.758123500,1214880.716545938
1214880.761869500,1214880.716545938
1214880.766205900,1214880.733226505
1214880.769817100,1214880.733226505
1214880.774526900,1214880.733226505
1214880.778537600,1214880.733226505
1214880.782931500,1214880.749907072
1214880.786762400,1214880.749907072
1214880.791569100,1214880.749907072
1214880.795527200,1214880.749907072
1214880.799180600,1214880.766587639
1214880.803661300,1214880.766587639
1214880.807157400,1214880.766587639
1214880.812140600,1214880.766587639
1214880.815486900,1214880.783268207
1214880.820639100,1214880.783268207
1214880.824057200,1214880.783268207
1214880.828996500,1214880.783268207
1214880.833383800,1214880.799948774
1214880.836834700,1214880.799948774
1214880.841287600,1214880.799948774
1214880.845093400,1214880.799948774
1214880.849454500,1214880.799948774
1214880.854243800,1214880.799948774
1214880.857935200,1214880.799948774
1214880.861897200,1214880.816629341
1214880.866841000,1214880.816629341
1214880.870879500,1214880.816629341
1214880.874829200,1214880.816629341
1214880.878907700,1214880.833349966
1214880.882855100,1214880.833349966
1214880.886868100,1214880.833349966
1214880.891827800,1214880.833349966
1214880.895829400,1214880.850037492
1214880.899805100,1214880.850037492
1214880.903806900,1214880.850037492
1214880.907804000,1214880.850037492
1214880.911903900,1214880.866725018
1214880.916388100,1214880.866725018
1214880.920337400,1214880.866725018
1214880.923933200,1214880.866725018
1214880.928799000,1214880.883412545
1214880.937553700,1214880.883412545
1214880.942211100,1214880.900100071
1214880.946660000,1214880.900100071
1214880.951483500,1214880.900100071
1214880.955460600,1214880.900100071
1214880.959416100,1214880.916787597
1214880.963295400,1214880.916787597
1214880.968238700,1214880.916787597
1214880.972323900,1214880.916787597
1214880.976452700,1214880.933475123
1214880.980231000,1214880.933475123
1214880.983893700,1214880.933475123
1214880.988875400,1214880.933475123
1214880.992592800,1214880.950162649
1214880.996332800,1214880.950162649
1214881.001303000,1214880.950162649
1214881.005499600,1214880.966850175
1214881.009357900,1214880.966850175
1214881.013139500,1214880.966850175
1214881.017631200,1214880.966850175
1214881.021139100,1214880.966850175
1214881.025687300,1214880.983537701
1214881.030958200,1214880.983537701
1214881.034906900,1214880.983537701
1214881.038284900,1214881.000225228
1214881.043074700,1214881.000225228
1214881.047197800,1214881.000225228
1214881.051169100,1214881.000225228
1214881.055163200,1214881.016912754
1214881.058510000,1214881.016912754
1214881.063587200,1214881.016912754
1214881.067534000,1214881.016912754
1214881.072563400,1214881.033600280
1214881.075906600,1214881.033600280
1214881.079348000,1214881.033600280
1214881.084305800,1214881.033600280
1214881.088435600,1214881.050287806
1214881.092427500,1214881.050287806
1214881.096723100,1214881.050287806
1214881.102097500,1214881.066975332
1214881.104895300,1214881.066975332
1214881.109961900,1214881.066975332
1214881.113951600,1214881.066975332
1214881.118312100,1214881.083662858
1214881.122264900,1214881.083662858
1214881.126171500,1214881.083662858
1214881.130165100,1214881.083662858
1214881.134356400,1214881.100350384
1214881.138081900,1214881.100350384
1214881.143043500,1214881.100350384
1214881.147025000,1214881.100350384
1214881.151071000,1214881.117037911
1214881.154680300,1214881.117037911
1214881.159140600,1214881.117037911
1214881.164120100,1214881.117037911
1214881.167699900,1214881.133725437
1214881.171441700,1214881.133725437
1214881.175983000,1214881.133725437
1214881.179934800,1214881.133725437
1214881.184889200,1214881.150412963
1214881.188826300,1214881.150412963
1214881.192816600,1214881.150412963
1214881.196831800,1214881.150412963
1214881.200466500,1214881.167100489
1214881.204977500,1214881.167100489
1214881.210073300,1214881.167100489
1214881.214088400,1214881.183788015
1214881.217536300,1214881.183788015
1214881.222083900,1214881.183788015
1214881.225846000,1214881.183788015
1214881.231557300,1214881.183788015
1214881.234361100,1214881.183788015
1214881.238012700,1214881.183788015
1214881.242964700,1214881.183788015
1214881.246345100,1214881.200475541
1214881.251199900,1214881.200475541
1214881.255131800,1214881.200475541
1214881.259124100,1214881.200475541
1214881.263451100,1214881.217137634
1214881.267063300,1214881.217137634
1214881.271550000,1214881.217137634
1214881.276543000,1214881.217137634
1214881.280687000,1214881.233818201
1214881.284634500,1214881.233818201
1214881.288464300,1214881.233818201
1214881.292540400,1214881.233818201
1214881.296280100,1214881.250498768
1214881.301042800,1214881.250498768
1214881.304894600,1214881.250498768
1214881.310250100,1214881.267179335
1214881.313093300,1214881.267179335
1214881.317787300,1214881.267179335
1214881.321263700,1214881.267179335
1214881.326630800,1214881.283859902
1214881.330083000,1214881.283859902
1214881.333852400,1214881.283859902
1214881.338861900,1214881.283859902
1214881.343194700,1214881.300540469
1214881.346839800,1214881.300540469
1214881.350710800,1214881.300540469
1214881.355679400,1214881.300540469
1214881.359773800,1214881.317221036
1214881.363768500,1214881.317221036
1214881.367335100,1214881.317221036
1214881.372369000,1214881.317221036
1214881.376296000,1214881.333901603
1214881.380293000,1214881.333901603
1214881.384255600,1214881.333901603
1214881.388261900,1214881.333901603
1214881.393254100,1214881.350582170
1214881.397248800,1214881.350582170
1214881.401236000,1214881.350582170
1214881.405227800,1214881.367262737
1214881.409215900,1214881.367262737
1214881.418171000,1214881.367262737
1214881.422778600,1214881.383943304
1214881.427760100,1214881.383943304
1214881.431744200,1214881.383943304
1214881.435734100,1214881.383943304
1214881.440718200,1214881.400623871
1214881.444722300,1214881.400623871
1214881.448693000,1214881.400623871
1214881.452663400,1214881.400623871
1214881.456675700,1214881.417304439
1214881.460664900,1214881.417304439
1214881.465649600,1214881.417304439
1214881.469817400,1214881.433985006
1214881.473356200,1214881.433985006
1214881.476707400,1214881.433985006
1214881.481683000,1214881.433985006
1214881.485700800,1214881.450665573
1214881.490223800,1214881.450665573
1214881.493629400,1214881.450665573
1214881.498650200,1214881.450665573
1214881.502632700,1214881.467346140
1214881.506199700,1214881.467346140
1214881.511462600,1214881.467346140
1214881.515107000,1214881.467346140
1214881.519317200,1214881.484026707
1214881.522863900,1214881.484026707
1214881.527712600,1214881.484026707
1214881.531830000,1214881.484026707
1214881.535827500,1214881.500707274
1214881.539774300,1214881.500707274
1214881.545032300,1214881.500707274
1214881.549058800,1214881.517387841
1214881.552809900,1214881.517387841
1214881.556832500,1214881.517387841
1214881.561084000,1214881.517387841
1214881.565033900,1214881.534068408
1214881.569059300,1214881.534068408
1214881.574056800,1214881.534068408
